F_Measure_Type_Name__c,F_Equipment_Name_Proposed__c,I_EER_MC04__c,P_Cooling_Hrs_mc4__c,i_Qty_Prop_Equip_mc__c,i_SEER_MC04__c,i_unit_cooling_BTUH__c,i_unit_cooling_tons_mc__c,County__c,Customer_Therms__c,Customer_kW__c,Customer_kWh__c,Electric_Rebate__c,F_COOL_SEER_Cost__c,F_COOL_SEER_MN_PCkW__c,F_COOL_SEER_MN_Rebate__c,F_COOL_SEER_MN_kW__c,F_Centrifugal_Chiller_PCkW__c,F_Centrifugal_Chiller_Rebate__c,F_Centrifugal_Chiller_kW__c,F_Centrifugal_Chiller_kWh__c,F_Cool_Cost_mc4__c,F_Cool_EER_SEER_MC_PCKW__c,F_Cool_EER_SEER_MC_Rebate__c,F_Cool_EER_SEER_MC_kW__c,F_Cool_EER_SEER_MC_kWh__c,F_Cool_FLV_IPLV_mc4_Rebate__c,F_County_Zone__c,F_County_to_Zone_MC4__c,F_Equip_Building_Type__c,F_MSHP_EER_Eff__c,F_MSHP_EER_Std__c,F_MSHP_Total_kWh__c,F_MSHP_Total_v3_kWh__c,F_Measure_Name__c,F_Mini_Split_Cool_PCkW__c,F_Mini_Split_Cooling_kW__c,F_Net_Gen_kW__c,F_Net_Gen_kWh__c,F_Net_Therms__c,F_Products_Name__c,F_Program_Name__c,F_VFD_Chiller_mc4_PCkW__c,F_VFD_Chiller_mc4_Rebate__c,F_VFD_Chiller_mc4_kW__c,F_VFD_Chiller_mc4_kWh__c,F_kAdj_Value__c,F_k_Adj_2012__c,F_k_Adj_2015__c,Gas_Rebate__c,I_AHRI__c,I_EER__c,I_Invoice_Cost__c,I_Mark_Seg__c,I_Qty_Prop_Equip__c,I_SEER_IEER__c,I_Unit_Tons__c,Increm_Electric_Capital_Cost__c,Increm_Gas_Capital_Cost__c,LastModifiedById,LastModifiedDate,LastReferencedDate,LastViewedDate,Line_Item_Number__c,Measure_Name__c,Online_Application_Measure__c,PC_kW_Customer__c,Uncapped_Electric_Rebate__c,Uncapped_Gas_Rebate__c,Units_Electric__c,Units_Gas__c,county__c,eo3__Completion_Date__c,eo3__Eligible_Equipment_Type_1__c,AF_Date__c,Name,i_Facility_Type__c
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,652,1,15.2,,4.79,,,0.603,417,455.05,1101.7,0.543068959,455.05,0.603409955,,,,,1101.7,0.543068959,455.05,0.603409955,417.2536032,239.5,MN1,MN3,Restaurant,12.5,,,,DX Units < 5.42 Tons,,,0.58154,449.59,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,239.5,0,0,,0,0,,FALSE,,,,1,,,1101.7,,005U0000000HtWKIA0,1.54286E+12,,,1,DX Units < 5.42 Tons,,0.543,455.05,0,1,0,Hennepin MN3,2018-08-29,Cool EER-SEER,2018-12-03,OID3602389-0001,Restaurant
Cool EER-SEER,MN - RTUS - 20 - 63.33 tons,11.1,446,2,17.8,,22.67,,,6.502,10879,10518.88,8569.26,5.851936018,10156.16,6.502151131,,,,,8569.26,5.851936018,10518.88,6.502151131,10878.5125,2267,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),11.1,,,,DX Units >= 5.42 Tons,,,6.29247,11647.75,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,2267,0,0,,0,0,,FALSE,,,,2,,,8569.26,,0050B0000073nk3QAA,1.54707E+12,,,1,DX Units >= 5.42 Tons,,5.852,10518.88,0,2,0,Ramsey MN3,2018-11-01,,2019-01-09,OID3310664-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,13,446,1,20.3,,9.67,,,1.623,2071,3490.87,3674.6,1.460643357,2833.31,1.622937063,,,,,3674.6,1.460643357,3490.87,1.622937063,2071.428325,483.5,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),13,,,,DX Units >= 5.42 Tons,,,1.57097,2217.34,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,483.5,0,0,,0,0,,FALSE,,,,1,,,3674.6,,0050B0000073nk3QAA,1.54707E+12,,,2,DX Units >= 5.42 Tons,,1.461,3490.87,0,1,0,Ramsey MN3,2018-11-01,,2019-01-09,OID3310664-0002,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,652,2,13.8,,7.41,,,1.347,1951,1867.32,5631.6,1.212545455,1452.36,1.347272727,,,,,5631.6,1.212545455,1867.32,1.347272727,1950.532919,741,MN1,MN3,Restaurant,12,,,,DX Units >= 5.42 Tons,,,1.3043,2088.87,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,741,0,0,,0,0,,FALSE,,,,2,,,5631.6,,005U0000000Krt0IAC,1.54999E+12,,,1,DX Units >= 5.42 Tons,,1.213,1867.32,0,2,0,Dakota MN3,2018-09-06,,2019-02-26,OID3601423-0001,Restaurant
Cool SEER - MN,MN - RTUS < 5.42 tons,12,574,1,14,,2.95,,,0.254,112,174.05,678.5,0.228257919,174.05,0.25361991,,,,,678.5,0.228257919,174.05,0.25361991,111.6461538,147.5,MN1,MN3,Retail - Strip Mall,12,,,,DX Units < 5.42 Tons,,,0.24418,120.75,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,147.5,0,0,,0,0,,FALSE,,,,1,,,678.5,,005U0000000Kcq5IAC,1.54284E+12,,,1,DX Units < 5.42 Tons,,0.228,174.05,0,1,0,Washington MN3,2018-10-24,Cool EER-SEER,2018-12-04,OID3601743-0001,Retail - Strip Mall
Cool SEER - MN,MN - RTUS < 5.42 tons,12,574,1,14,,3.96,Hennepin MN3,,0.34,150,233.64,910.8,0.30640724,233.64,0.340452489,,,,,910.8,0.30640724,233.64,0.340452489,149.8707692,198,MN3,MN3,Retail - Strip Mall,12,,,,DX Units < 5.42 Tons,,,0.32903,160.6,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,198,0,0,,0,0,,FALSE,,,,1,,,910.8,,005U0000000KcpaIAC,1.55059E+12,,,1,DX Units < 5.42 Tons,a5Q0B0000015pR5UAI,0.306,233.64,0,1,0,Hennepin MN3,2018-09-27,Cool EER-SEER,2019-04-24,OID3622966-0001,Retail - Strip Mall
Cool SEER - MN,MN - RTUS < 5.42 tons,12,574,1,14,,3.95,Hennepin MN3,,0.34,149,233.05,908.5,0.305633484,233.05,0.33959276,,,,,908.5,0.305633484,233.05,0.33959276,149.4923077,197.5,MN3,MN3,Retail - Strip Mall,12,,,,DX Units < 5.42 Tons,,,0.32903,159.53,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,197.5,0,0,,0,0,,FALSE,,,,1,,,908.5,,005U0000000HtWKIA0,1.54433E+12,,,1,DX Units < 5.42 Tons,a5Q0B0000015pQvUAI,0.306,233.05,0,1,0,Hennepin MN3,2018-09-28,Cool EER-SEER,2019-01-08,OID3624278-0001,Retail - Strip Mall
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,785,2,14.3,,9.25,,,1.682,3373,2608.5,7030,1.513636364,2090.5,1.681818182,,,,,7030,1.513636364,2608.5,1.681818182,3373.108142,925,MN1,MN3,Education - Community College/University,12,,,,DX Units >= 5.42 Tons,,,1.62145,3636.63,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,925,0,0,,0,0,,FALSE,,,,2,,,7030,,005U0000000HtWKIA0,1.54294E+12,,,1,DX Units >= 5.42 Tons,,1.514,2608.5,0,2,0,Hennepin MN3,2018-11-16,,2018-12-05,OID3601854-0001,Education - Community College/University
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,785,1,13,,7.42,,,0.675,864,756.84,2819.6,0.607090909,549.08,0.674545455,,,,,2819.6,0.607090909,756.84,0.674545455,864.1038462,371,MN1,MN3,Education - Community College/University,12,,,,DX Units >= 5.42 Tons,,,0.65008,931.53,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000HtWKIA0,1.54294E+12,,,2,DX Units >= 5.42 Tons,,0.607,756.84,0,1,0,Hennepin MN3,2018-11-16,,2018-12-05,OID3601854-0002,Education - Community College/University
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,652,1,15.2,,4.79,,,0.603,417,455.05,1101.7,0.543068959,455.05,0.603409955,,,,,1101.7,0.543068959,455.05,0.603409955,417.2536032,239.5,MN1,MN3,Restaurant,12.5,,,,DX Units < 5.42 Tons,,,0.58154,449.59,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,239.5,0,0,,0,0,,FALSE,,,,1,,,1101.7,,005U0000000HtWKIA0,1.54251E+12,,,1,DX Units < 5.42 Tons,,0.543,455.05,0,1,0,Washington MN3,2018-06-14,Cool EER-SEER,2018-11-30,OID3443193-0001,Restaurant
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,785,2,15.2,,4.79,,,1.207,1005,910.1,2203.4,1.086137919,910.1,1.20681991,,,,,2203.4,1.086137919,910.1,1.20681991,1004.736437,479,MN1,MN3,Education - Community College/University,12.5,,,,DX Units < 5.42 Tons,,,1.16307,1083.55,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,479,0,0,,0,0,,FALSE,,,,2,,,2203.4,,005U0000000HtWKIA0,1.54294E+12,,,3,DX Units < 5.42 Tons,,1.086,910.1,0,2,0,Hennepin MN3,2018-11-16,Cool EER-SEER,2018-12-05,OID3601854-0003,Education - Community College/University
Cool SEER - MN,MN - RTUS < 5.42 tons,13,785,3,15.6,,4.04,,,1.974,1464,1296.84,2787.6,1.776868778,1296.84,1.974298643,,,,,2787.6,1.776868778,1296.84,1.974298643,1463.723077,606,MN1,MN3,Education - Community College/University,13,,,,DX Units < 5.42 Tons,,,1.90311,1578.42,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,606,0,0,,0,0,,FALSE,,,,3,,,2787.6,,005U0000000HtWKIA0,1.54294E+12,,,4,DX Units < 5.42 Tons,,1.777,1296.84,0,3,0,Hennepin MN3,2018-11-16,Cool EER-SEER,2018-12-05,OID3601854-0004,Education - Community College/University
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,785,1,15,,2.95,,,0.372,285,262.55,678.5,0.334457919,262.55,0.37161991,,,,,678.5,0.334457919,262.55,0.37161991,285.0153846,147.5,MN1,MN3,Education - Community College/University,12.5,,,,DX Units < 5.42 Tons,,,0.3577,307.28,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,147.5,0,0,,0,0,,FALSE,,,,1,,,678.5,,005U0000000HtWKIA0,1.54294E+12,,,5,DX Units < 5.42 Tons,,0.334,262.55,0,1,0,Hennepin MN3,2018-11-16,Cool EER-SEER,2018-12-05,OID3601854-0005,Education - Community College/University
Cool SEER - MN,MN - RTUS < 5.42 tons,12,754,3,14,,2.95,,,0.761,440,522.15,2035.5,0.684773756,522.15,0.760859729,,,,,2035.5,0.684773756,522.15,0.760859729,439.9714286,442.5,MN1,MN3,Lodging,12,,,,DX Units < 5.42 Tons,,,0.73656,471.09,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,442.5,0,0,,0,0,,FALSE,,,,3,,,2035.5,,005U0000000HtWKIA0,1.5464E+12,,,1,DX Units < 5.42 Tons,,0.685,522.15,0,3,0,Washington MN3,2018-01-29,Cool EER-SEER,2019-01-16,OID3620382-0001,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,12,754,1,14,,3.96,,,0.34,197,233.64,910.8,0.30640724,233.64,0.340452489,,,,,910.8,0.30640724,233.64,0.340452489,196.8685714,198,MN1,MN3,Lodging,12,,,,DX Units < 5.42 Tons,,,0.32903,210.92,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,198,0,0,,0,0,,FALSE,,,,1,,,910.8,,005U0000000HtWKIA0,1.5464E+12,,,2,DX Units < 5.42 Tons,,0.306,233.64,0,1,0,Washington MN3,2018-01-29,Cool EER-SEER,2019-01-16,OID3620382-0002,Lodging
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,754,1,14.3,,12,,,1.333,2278,1824,2880,1.2,1392,1.333333333,,,,,2880,1.2,1824,1.333333333,2277.818182,600,MN1,MN3,Lodging,12,,,,DX Units >= 5.42 Tons,,,1.28516,2456.04,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,600,0,0,,0,0,,FALSE,,,,1,,,2880,,005U0000000HtWKIA0,1.54407E+12,,,2,DX Units >= 5.42 Tons,,1.2,1824,0,1,0,Hennepin MN3,2018-12-04,,2018-12-13,OID3609891-0002,Lodging
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.1,754,1,13.3,,12.67,,,1.512,1802,1596.42,3040.8,1.361239669,1089.62,1.512488522,,,,,3040.8,1.361239669,1596.42,1.512488522,1802.240383,633.5,MN1,MN3,Lodging,12.1,,,,DX Units >= 5.42 Tons,,,1.45759,1942.84,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,633.5,0,0,,0,0,,FALSE,,,,1,,,3040.8,,005U0000000HtWKIA0,1.54407E+12,,,3,DX Units >= 5.42 Tons,,1.361,1596.42,0,1,0,Hennepin MN3,2018-12-04,,2018-12-13,OID3609891-0003,Lodging
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,11.3,754,1,13.2,,15.17,,,0.746,2080,1380.47,3640.8,0.671238938,1259.11,0.745821042,,,,,3640.8,0.671238938,1380.47,0.745821042,2079.669091,758.5,MN1,MN3,Lodging,11.3,,,,DX Units >= 5.42 Tons,,,0.71862,2242.57,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,758.5,0,0,,0,0,,FALSE,,,,1,,,3640.8,,005U0000000HtWKIA0,1.54407E+12,,,4,DX Units >= 5.42 Tons,,0.671,1380.47,0,1,0,Hennepin MN3,2018-12-04,,2018-12-13,OID3609891-0004,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,13,446,1,15.6,,4.04,,,0.658,277,432.28,929.2,0.592289593,432.28,0.658099548,,,,,929.2,0.592289593,432.28,0.658099548,277.2061538,202,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),13,,,,DX Units < 5.42 Tons,,,0.63656,296.57,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,202,0,0,,0,0,,FALSE,,,,1,,,929.2,,005U0000000Krt0IAC,1.54705E+12,,,1,DX Units < 5.42 Tons,,0.592,432.28,0,1,0,Ramsey MN3,2018-11-13,Cool EER-SEER,2019-01-23,OID3597151-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12,409,1,14,,2.95,,,0.254,80,174.05,678.5,0.228257919,174.05,0.25361991,,,,,678.5,0.228257919,174.05,0.25361991,79.55274725,147.5,MN1,MN3,Warehouse,12,,,,DX Units < 5.42 Tons,,,0.24418,86.25,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,147.5,0,0,,0,0,,FALSE,,,,1,,,678.5,,005U0000000HtWKIA0,1.54355E+12,,,1,DX Units < 5.42 Tons,,0.228,174.05,0,1,0,Washington MN3,2017-11-21,Cool EER-SEER,2018-12-12,OID3611021-0001,Warehouse
Cool SEER - MN,MN - RTUS < 5.42 tons,12,446,1,14,,3.96,,,0.34,116,233.64,910.8,0.30640724,233.64,0.340452489,,,,,910.8,0.30640724,233.64,0.340452489,116.4501099,198,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units < 5.42 Tons,,,0.32903,124.2,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,198,0,0,,0,0,,FALSE,,,,1,,,910.8,,005U0000000HtWKIA0,1.5464E+12,,,1,DX Units < 5.42 Tons,,0.306,233.64,0,1,0,Hennepin MN3,2018-08-30,Cool EER-SEER,2019-01-16,OID3620268-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.1,343,1,14,,14.5,,,1.731,1163,2131.5,3480,1.55785124,1551.5,1.730945822,,,,,3480,1.55785124,2131.5,1.730945822,1162.636364,725,MN1,MN2,Warehouse,12.1,,,,DX Units >= 5.42 Tons,,,1.66857,1253.9,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,725,0,0,,0,0,,FALSE,,,,1,,,3480,,005U0000000HtWKIA0,1.54217E+12,,,1,DX Units >= 5.42 Tons,,1.558,2131.5,0,1,0,Benton MN2,2018-08-30,,2018-11-27,OID3597354-0001,Warehouse
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,686,7,13.7,,14.33,,,11.146,14794,13441.54,24074.4,10.031,9830.38,11.14555556,,,,,24074.4,10.031,13441.54,11.14555556,14794.49359,5015.5,MN1,MN3,Retail - Large Department Store,12,,,,DX Units >= 5.42 Tons,,,10.74288,15950.28,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,5015.5,0,0,,0,0,,FALSE,,,,7,,,24074.4,,005U0000000HtWKIA0,1.54217E+12,,,4,DX Units >= 5.42 Tons,,10.031,13441.54,0,7,0,Hennepin MN3,2018-10-16,,2018-12-04,OID3597492-0004,Retail - Large Department Store
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12,563,1,13,,19.33,,,2.148,1826,2184.29,4639.2,1.933,1488.41,2.147777778,,,,,4639.2,1.933,2184.29,2.147777778,1826.482238,966.5,MN1,MN3,Education - Secondary,12,,,,DX Units >= 5.42 Tons,,,2.07018,1968.72,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,966.5,0,0,,0,0,,FALSE,,,,1,,,4639.2,,005U0000000HtWKIA0,1.54234E+12,,,2,DX Units >= 5.42 Tons,,1.933,2184.29,0,1,0,Ramsey MN3,2018-11-06,,2018-11-29,OID3598025-0002,Education - Secondary
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,686,1,16,,5.75,,,0.523,1268,1104,2185,0.470454545,943,0.522727273,,,,,2185,0.470454545,1104,0.522727273,1267.875,287.5,MN1,MN3,Retail - Large Department Store,12,,,,DX Units >= 5.42 Tons,,,0.50335,1367.1,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,287.5,0,0,,0,0,,FALSE,,,,1,,,2185,,005U0000000HtWKIA0,1.54217E+12,,,3,DX Units >= 5.42 Tons,,0.47,1104,0,1,0,Hennepin MN3,2018-10-16,,2018-12-04,OID3597492-0003,Retail - Large Department Store
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,446,1,13,,7.42,,,0.675,491,756.84,2819.6,0.607090909,549.08,0.674545455,,,,,2819.6,0.607090909,756.84,0.674545455,490.9430769,371,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12,,,,DX Units >= 5.42 Tons,,,0.65008,529.38,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000HtWKIA0,1.54217E+12,,,1,DX Units >= 5.42 Tons,,0.607,756.84,0,1,0,Hennepin MN3,2018-08-01,,2018-11-27,OID3597560-0001,Office-Low Rise (<25k SF 1-2 Story)
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12.5,563,4,13,,7.5,,,3.927,2506,3660,11400,3.534545455,2220,3.927272727,,,,,11400,3.534545455,3660,3.927272727,2505.659341,1500,MN1,MN3,Education - Secondary,12.5,,,,DX Units >= 5.42 Tons,,,3.78587,2701.87,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,1500,0,0,,0,0,,FALSE,,,,4,,,11400,,005U0000000HtWKIA0,1.54217E+12,,,1,DX Units >= 5.42 Tons,,3.535,3660,0,4,0,Hennepin MN3,2018-07-23,,2018-11-30,OID3597668-0001,Education - Secondary
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,652,1,13,,7.42,,,0.675,718,756.84,2819.6,0.607090909,549.08,0.674545455,,,,,2819.6,0.607090909,756.84,0.674545455,717.7015385,371,MN1,MN3,Restaurant,12,,,,DX Units >= 5.42 Tons,,,0.65008,774.12,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,371,0,0,,0,0,,FALSE,,,,1,,,2819.6,,005U0000000HtWKIA0,1.54217E+12,,,1,DX Units >= 5.42 Tons,,0.607,756.84,0,1,0,Hennepin MN3,2018-06-07,,2018-11-27,OID3597702-0001,Restaurant
Cool EER-SEER,MN - RTUS - 5.42 - 11.24 tons,12,563,1,12.6,,9.25,,,0.841,620,832.5,3515,0.756818182,573.5,0.840909091,,,,,3515,0.756818182,832.5,0.840909091,619.9702381,462.5,MN1,MN3,Education - Secondary,12,,,,DX Units >= 5.42 Tons,,,0.81072,668.46,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,462.5,0,0,,0,0,,FALSE,,,,1,,,3515,,005U0000000HtWKIA0,1.54234E+12,,,1,DX Units >= 5.42 Tons,,0.757,832.5,0,1,0,Ramsey MN3,2018-11-06,,2018-11-29,OID3598025-0001,Education - Secondary
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,686,1,15.2,,4.79,,,0.603,439,455.05,1101.7,0.543068959,455.05,0.603409955,,,,,1101.7,0.543068959,455.05,0.603409955,439.0122267,239.5,MN1,MN3,Retail - Large Department Store,12.5,,,,DX Units < 5.42 Tons,,,0.58154,473.31,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,239.5,0,0,,0,0,,FALSE,,,,1,,,1101.7,,005U0000000HtWKIA0,1.54217E+12,,,1,DX Units < 5.42 Tons,,0.543,455.05,0,1,0,Hennepin MN3,2018-08-20,Cool EER-SEER,2018-11-28,OID3597211-0001,Retail - Large Department Store
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,754,1,15.2,,4.79,,,0.603,483,455.05,1101.7,0.543068959,455.05,0.603409955,,,,,1101.7,0.543068959,455.05,0.603409955,482.5294737,239.5,MN1,MN3,Lodging,12.5,,,,DX Units < 5.42 Tons,,,0.58154,520.75,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,239.5,0,0,,0,0,,FALSE,,,,1,,,1101.7,,0050B0000073nk3QAA,1.54333E+12,,,1,DX Units < 5.42 Tons,,0.543,455.05,0,1,0,Hennepin MN3,2018-10-16,Cool EER-SEER,2018-11-27,OID3597468-0001,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,13,754,1,15.6,,4.04,,,0.658,469,432.28,929.2,0.592289593,432.28,0.658099548,,,,,929.2,0.592289593,432.28,0.658099548,468.64,202,MN1,MN3,Lodging,13,,,,DX Units < 5.42 Tons,,,0.63401,505.66,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,202,0,0,,0,0,,FALSE,,,,1,,,929.2,,005U0000000HtWKIA0,1.54217E+12,,,2,DX Units < 5.42 Tons,,0.592,432.28,0,1,0,Hennepin MN3,2018-10-16,Cool EER-SEER,2018-11-27,OID3597468-0002,Lodging
Cool SEER - MN,MN - RTUS < 5.42 tons,12.8,686,1,17.6,,4.08,,,0.606,675,681.36,938.4,0.545192308,681.36,0.605769231,,,,,938.4,0.545192308,681.36,0.605769231,675.2542657,204,MN1,MN3,Retail - Large Department Store,12.8,,,,DX Units < 5.42 Tons,,,0.58368,727.76,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,204,0,0,,0,0,,FALSE,,,,1,,,938.4,,005U0000000HtWKIA0,1.54217E+12,,,1,DX Units < 5.42 Tons,,0.545,681.36,0,1,0,Hennepin MN3,2018-10-16,Cool EER-SEER,2018-12-04,OID3597492-0001,Retail - Large Department Store
Cool SEER - MN,MN - RTUS < 5.42 tons,12.7,686,1,17,,5,,,0.705,745,745,1150,0.634909324,745,0.705454805,,,,,1150,0.634909324,745,0.705454805,744.9773756,250,MN1,MN3,Retail - Large Department Store,12.7,,,,DX Units < 5.42 Tons,,,0.68006,803.23,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,250,0,0,,0,0,,FALSE,,,,1,,,1150,,005U0000000HtWKIA0,1.54217E+12,,,2,DX Units < 5.42 Tons,,0.635,745,0,1,0,Hennepin MN3,2018-10-16,Cool EER-SEER,2018-12-04,OID3597492-0002,Retail - Large Department Store
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,446,1,15.2,,4.79,,,0.603,285,455.05,1101.7,0.543068959,455.05,0.603409955,,,,,1101.7,0.543068959,455.05,0.603409955,285.4219433,239.5,MN1,MN3,Office-Low Rise (<25k SF 1-2 Story),12.5,,,,DX Units < 5.42 Tons,,,0.58154,307.28,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,239.5,0,0,,0,0,,FALSE,,,,1,,,1101.7,,005U0000000HtWKIA0,1.54217E+12,,,2,DX Units < 5.42 Tons,,0.543,455.05,0,1,0,Hennepin MN3,2018-08-01,Cool EER-SEER,2018-11-27,OID3597560-0002,Office-Low Rise (<25k SF 1-2 Story)
Cool SEER - MN,MN - RTUS < 5.42 tons,12.5,574,1,15.5,,2.83,,,0.357,242,294.32,650.9,0.320852851,294.32,0.356503167,,,,,650.9,0.320852851,294.32,0.356503167,241.8491315,141.5,MN1,MN3,Retail - Strip Mall,12.5,,,,DX Units < 5.42 Tons,,,0.34378,260.91,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,141.5,0,0,,0,0,,FALSE,,,,1,,,650.9,,005U0000000Kcq5IAC,1.54283E+12,,,1,DX Units < 5.42 Tons,,0.321,294.32,0,1,0,Pope MN3,2017-11-15,Cool EER-SEER,2018-12-04,OID3597671-0001,Retail - Strip Mall
Cool SEER - MN,MN - RTUS < 5.42 tons,12,785,1,14.5,,2.38,,,0.205,178,176.12,547.4,0.184153846,176.12,0.204615385,,,,,547.4,0.184153846,176.12,0.204615385,178.405305,119,MN1,MN3,Education - Community College/University,12,,,,DX Units < 5.42 Tons,,,0.19706,191.91,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,119,0,0,,0,0,,FALSE,,,,1,,,547.4,,005U0000000HtWKIA0,1.54372E+12,,,1,DX Units < 5.42 Tons,,0.184,176.12,0,1,0,Ramsey MN3,2018-11-11,Cool EER-SEER,2018-12-12,OID3613125-0001,Education - Community College/University
Cool SEER - MN,MN - RTUS < 5.42 tons,11.5,785,1,14,,3.38,,,0.144,175,199.42,777.4,0.129268542,199.42,0.143631714,,,,,777.4,0.129268542,199.42,0.143631714,174.9428571,169,MN1,MN3,Education - Community College/University,11.5,,,,DX Units < 5.42 Tons,,,0.13815,188.68,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,169,0,0,,0,0,,FALSE,,,,1,,,777.4,,005U0000000HtWKIA0,1.54372E+12,,,2,DX Units < 5.42 Tons,,0.129,199.42,0,1,0,Ramsey MN3,2018-11-11,Cool EER-SEER,2018-12-12,OID3613125-0002,Education - Community College/University
Cool EER-SEER,MN - RTUS - 11.25 - 19.99 tons,12.2,686,1,14,,14.33,,,1.827,2298,2163.83,3439.2,1.64442623,1533.31,1.827140255,,,,,3439.2,1.64442623,2163.83,1.827140255,2298.010909,716.5,MN1,MN3,Retail - Large Department Store,12.2,,,,DX Units >= 5.42 Tons,,,1.76774,2460.39,0,MN - Cooling Efficiency - Prescriptive,Cooling - MN,0,716.5,0,0,,0,0,,FALSE,,,,1,,,3439.2,,005U0000000HtWKIA0,1.54182E+12,,,5,DX Units >= 5.42 Tons,,1.644,2163.83,0,1,0,Ramsey MN3,2018-08-06,,2019-01-15,OID3593485-0005,Retail - Large Department Store
